,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0
10/08/2022 14:27:25,94.1176453,83.52941,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2240001,1.68800008,3.456,3.29600024,0.968000054,1.064,1.3440001,3.456,0.528,0.536,0.480000019,0.904000044,1.28000009,1.664,72,51,32,8.5,22,28,-12,2727.27271,42.063488,43.650795,42.85714,47.9910736,42.85714,42.85714,44.4444427,42.85714,43.6972923,74,72,75,75,76,75,73,73,76,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,92.6363754,91.74756,0,1.024953,100.137825,43.9112663,13.9947777,17.8758087,51,57,19,2236,2304,190,0.943,99,4,38,37,8.917801
10/08/2022 14:27:26,99.21569,91.37255,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.68800008,3.456,3.29600024,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66,51,32,8.5,23,28,-12,2636.71875,61.0606079,60.0142059,60.6060638,64.91841,59.09091,60.3030319,59.8484879,61.829834,60.95894,59,58,59,58,60,59,59,59,60,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,60.3087959,59.3774567,0,0.9805629,100.137825,43.89896,13.9908562,17.87973,51,57,20,2238,2311,190,0.943,97,4,38,37,8.917801
10/08/2022 14:27:27,91.76471,83.13725,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.128,1.68800008,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.664,64,51,32,8.5,22,28,-12,2727.27271,13.5345993,17.0763855,13.6363621,13.6363621,14.2808676,14.2921743,14.3939381,16.5649052,14.6769524,71,70,73,73,72,73,73,71,73,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,53.6009064,52.6804161,0,0.928341746,100.137825,43.83544,13.9706116,17.8999748,52,57,23,2238,2063,1110,0.943,85,0,38,37,8.917801
10/08/2022 14:27:29,98.82353,87.84314,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.024,1.68800008,3.456,3.28000021,0.9760001,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,69.5,51,32,8.5,22,28,-12,2689.243,70,77.5,68.3333359,67.5,68.06497,70,68.3333359,66.93989,69.58394,66,64,68,66,66,67,66,65,68,3905.37476,4005.51245,4005.51245,3905.37476,3905.37476,4005.51245,4005.51245,3905.37476,86.15638,85.2398,0,1.04213524,100.13781,43.8702965,13.98172,17.8888664,51,56,19,2232,2236,184,0.943,95,4,38,37,8.9177475
10/08/2022 14:27:29,94.90196,87.05882,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.24,1.68800008,3.456,3.29600024,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,60,51,32,8.5,23,28,-13,2732.79346,34.615387,36.478363,32.30769,32.30769,32.30769,32.30769,33.8461533,33.3293266,33.4374962,56,55,56,56,55,56,56,55,56,4606.341,4005.51367,4606.341,4005.51367,4606.341,4606.341,3705.1,2803.85962,37.8773842,36.913765,0,0.918951,100.13784,43.868248,13.9810677,17.8895187,52,57,19,2243,2305,190,0.943,98,4,38,37,8.9177475
10/08/2022 14:27:30,94.90196,83.92157,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.23200011,1.68800008,3.456,3.28000021,0.968000054,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,72.5,51,32,8.5,22,28,-12,2683.89673,38.0952377,39.6825371,38.0952377,44.03522,38.0952377,39.6825371,37.30159,38.8888855,39.2345543,73,71,75,75,74,75,73,72,75,4606.33936,4606.33936,4606.33936,4606.33936,4506.20166,4305.926,4305.926,4205.788,90.46913,89.53775,0,1.06933093,100.13781,43.9165573,13.9964638,17.8741226,51,57,19,2227,2269,188,0.943,96,4,38,37,8.9177475
10/08/2022 14:27:31,98.43137,90.5882339,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.024,1.68800008,3.47200012,3.29600024,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66.5,51,32,8,22,28,-12,2683.89673,66.92307,66.92307,65.38461,73.71394,65.38461,65.12019,67.69231,65.90144,67.13041,59,58,59,58,60,58,59,57,60,4506.20264,3604.962,4406.06445,4606.34033,4406.06445,4606.34033,4406.06445,4305.927,57.21584,56.3037,0,1.00701749,100.137833,43.912632,13.9952126,17.8753738,51,56,19,2242,2279,188,0.943,96,4,38,37,8.9177475
10/08/2022 14:27:32,90.5882339,82.7451,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.09600008,1.68800008,3.47200012,3.29600024,0.984,1.064,1.3440001,3.47200012,0.528,0.536,0.480000019,0.904000044,1.28000009,1.68000007,62,51,32,8,23,28,-12,2694.61084,9.437,11.1111107,9.523809,7.936507,8.730162,9.461808,8.730162,8.668155,9.199828,70,69,72,71,71,71,71,68,72,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,51.6352158,50.78137,0,0.8978357,100.137817,43.9166031,13.996479,17.8741074,52,57,19,2238,2227,182,0.943,94,4,38,37,8.9177475
10/08/2022 14:27:33,98.43137,87.45098,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.68800008,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,68.5,51,32,8.5,22,28,-12,2700,75,66.40625,66.40625,65.625,65.625,65.625,67.1875,65.625,67.1875,66,65,67,66,67,67,66,65,67,3905.37476,3905.37476,4005.51245,4005.51245,3905.37476,3905.37476,4005.51245,4005.51245,85.37001,84.44759,0,1.03017592,100.13781,43.8747673,13.9831467,17.88744,52,56,18,2237,2175,180,0.943,90,4,38,37,8.9177475
10/08/2022 14:27:34,94.5098,85.8823547,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.08,1.68800008,3.47200012,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,60,51,32,8.5,23,28,-13,2652.25928,34.0985527,33.8461533,33.07692,32.30769,32.30769,33.07692,32.30769,33.07692,33.0123253,56,55,56,55,55,56,56,55,56,4606.341,4606.341,4606.341,4305.92725,4305.92725,4606.341,4005.51367,4606.341,37.3114433,36.31163,0,0.9350873,100.13784,43.8709145,13.9819183,17.8886681,51,57,20,2251,2273,188,0.943,95,4,38,37,8.9177475
10/08/2022 14:27:35,92.54902,80.78432,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.21600008,1.68800008,3.456,3.29600024,0.9760001,1.064,1.3440001,3.456,0.528,0.536,0.480000019,0.904000044,1.28000009,1.664,70,51,32,8,22,28,-11,2700,37.30159,36.9915657,37.78522,42.47272,35.71428,38.0952377,35.71428,37.30159,37.6720619,73,71,75,74,75,75,73,73,75,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,81.35299,80.48007,0,0.929159164,100.137817,43.87312,13.98262,17.8879662,51,57,19,2232,2307,190,0.943,98,4,38,37,8.9177475
10/08/2022 14:27:36,100,88.62745,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.68800008,3.456,3.29600024,0.9760001,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67,51,32,8.5,23,28,-12,2601.156,65.38461,65.91346,66.68269,72.94471,64.35096,64.61538,64.61538,65.38461,66.23648,61,59,61,59,61,61,60,59,61,4105.651,4105.651,3504.824,4606.34,4205.78857,4706.47754,4606.34,4506.202,69.1816254,68.22909,0,1.02764428,100.137825,43.8753548,13.9833336,17.8872528,51,57,19,2243,2296,190,0.943,97,4,38,37,8.9177475
10/08/2022 14:27:37,92.15687,82.35294,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.21600008,1.68800008,3.456,3.28000021,0.9760001,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,59.5,51,32,8,23,28,-13,2652.25928,5.555558,4.76190472,6.287205,4.76190472,4.724705,5.555558,7.936507,4.76190472,5.54314232,68,67,70,69,70,70,69,68,70,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,38.2591324,37.3264275,0,0.803886831,100.13781,43.87154,13.9821167,17.88847,51,56,19,2241,2250,184,0.943,95,4,38,37,8.9177475
10/08/2022 14:27:38,98.43137,85.4902,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.248,1.68800008,3.456,3.28000021,0.9760001,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,71.5,51,32,8.5,22,28,-12,2611.21851,65.38461,64.61538,72.93269,65.38461,63.0769272,63.8461533,66.15385,64.61538,65.7512054,66,66,68,68,68,68,67,66,68,3905.37549,3905.37549,3905.37549,4005.51343,3905.37549,3905.37549,3905.37549,4005.51343,96.28054,95.41152,0,1.03644061,100.137833,43.8735962,13.9827728,17.8878136,51,57,18,2230,2213,180,0.943,93,4,38,37,8.9177475
10/08/2022 14:27:39,96.07843,87.84314,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.640000045,1.68800008,3.47200012,3.29600024,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,59.5,51,32,8,23,28,-13,2657.48022,33.07692,33.8461533,36.9230728,32.30769,33.07692,32.5600967,32.30769,34.8918266,33.6238,54,53,54,54,53,54,54,53,54,801.102051,801.102051,801.102051,4606.337,801.102051,801.102051,801.102051,4606.337,32.5283127,31.5689869,0,0.8434658,100.137756,43.9116745,13.9949074,17.875679,51,57,19,2252,2242,184,0.943,94,4,38,37,8.9177475
10/08/2022 14:27:40,95.29412,83.92157,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.24,1.6960001,3.47200012,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.536,0.480000019,0.904000044,1.28000009,1.664,71.5,51,32,8.5,22,28,-12,2657.48022,39.2307625,40.76923,39.9999962,39.9999962,40.76923,41.2354279,47.6923065,40.4778557,41.27186,74,69,76,74,76,74,74,71,76,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,90.14139,89.25241,0,1.0031693,100.137894,43.9008751,13.9914665,17.87912,51,57,19,2234,2293,190,0.943,98,4,38,37,8.9177475
10/08/2022 14:27:41,98.82353,91.76471,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.68800008,3.47200012,3.29600024,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67.5,51,32,8.5,22,28,-12,2683.89673,69.53125,69.53125,70.3125,68.75,68.75,69.53125,76.5625,68.75,70.21484,60,58,60,59,60,60,60,58,60,4105.65039,3504.82349,2903.99658,2002.75635,4606.33936,801.102539,801.102539,801.102539,63.5849838,62.648365,0,0.9999934,100.137817,43.8349457,13.9704552,17.9001312,51,57,19,2228,2180,180,0.943,91,4,38,37,8.9177475
10/08/2022 14:27:42,91.76471,85.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.68800008,3.47200012,3.29600024,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,62,51,32,8.5,22,28,-12,2689.243,5.555558,6.349206,4.76190472,7.936507,4.76190472,5.555558,7.14285374,9.412205,6.43445253,68,67,70,71,69,70,68,68,71,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,46.53125,45.68324,0,0.906125665,100.137825,43.85531,13.976944,17.8936424,52,57,19,2235,2246,186,0.943,95,4,38,37,8.9177475
10/08/2022 14:27:43,98.43137,87.45098,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.68800008,3.47200012,3.29600024,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.664,69,51,32,8,22,28,-12,2727.27271,72.65625,74.21875,73.4375,75.78125,73.4375,73.4375,72.65625,79.6875,74.41406,65,65,67,66,66,66,65,64,67,4005.5127,3905.37476,3905.37476,4005.5127,4005.5127,3905.37476,3905.37476,4005.5127,89.454155,88.498085,0,1.05143917,100.137817,43.84725,13.9743767,17.89621,51,57,19,2228,2302,190,0.943,98,4,38,37,8.9177475
10/08/2022 14:27:44,95.29412,88.2353,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.8,1.68800008,3.47200012,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68800008,59.5,51,32,8,23,28,-13,2700,38.4615364,39.53125,39.9999962,38.76202,38.4615364,39.2307625,38.4615364,40.9350166,39.23046,56,55,56,55,54,56,56,54,56,4606.341,4005.51367,4005.51367,4606.341,4606.341,4606.341,3705.1,2803.85962,37.18842,36.2316551,0,0.854374647,100.13784,43.854805,13.9767838,17.8938026,51,57,19,2239,2278,188,0.943,95,4,38,37,8.9177475
10/08/2022 14:27:45,94.5098,84.31373,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.68800008,3.456,3.29600024,0.9760001,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.664,71.5,51,32,8.5,22,28,-11,2738.33667,35.71428,36.2103157,37.30159,38.57887,37.30159,41.70387,42.85714,38.3516426,38.5024147,73,72,75,74,75,75,74,73,76,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,87.59655,86.73794,0,1.00101876,100.13781,43.84303,13.97303,17.8975563,50,52,8,2234,996,62,0.943,19,1,38,37,8.9177475
10/08/2022 14:27:46,98.82353,92.15687,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.024,1.68800008,3.456,3.29600024,1,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,67.5,51,32,8.5,22,28,-12,2694.61084,66.92307,70,68.46154,66.15385,67.69231,74.48318,66.92307,66.92307,68.445015,60,66,59,59,59,59,59,58,66,4406.06445,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,65.11069,64.15178,0,1.03188074,100.137825,43.8941841,13.9893341,17.8812523,50,50,2,2260,4,12,0.70600003,0,0,38,37,8.9177475
10/08/2022 14:27:47,96.07843,90.98039,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.896,1.68000007,3.456,3.29600024,1.008,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,60,51,32,8.5,23,28,-13,2783.50513,0,9.375,0,0,0,2.34375,10.9375,0.793647766,2.93123722,57,56,57,56,56,57,60,62,62,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,41.9756851,41.0891266,0,0.901277959,100.13784,43.8922462,13.9887161,17.88187,49,50,2,2271,4,12,0.70600003,0,0,39,37,8.9177475
10/08/2022 14:27:48,100,92.15687,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.68800008,3.456,3.29600024,1,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,70.5,51,32,8,22,28,-12,2818.37158,75.52083,66.6666641,69.84126,67.46032,67.46032,69.0476151,65.87302,65.35218,68.40278,66,65,67,66,67,68,66,65,68,3905.37427,4005.512,4005.512,3905.37427,3905.37427,3905.37427,4005.512,4005.512,91.25239,90.32817,0,1.0053817,100.1378,43.8942337,13.9893494,17.881237,49,49,2,0,4,14,0.70600003,0,0,0,37,8.9177475
10/08/2022 14:27:49,95.68628,90.19608,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.712,1.68000007,3.456,3.29600024,1.008,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68800008,60,51,32,8,23,28,-13,2818.37158,41.10577,39.9999962,41.53846,40.32452,39.9999962,38.4615364,39.2307625,38.4615364,39.89032,64,64,62,66,67,62,61,60,67,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,52.5551453,51.6333122,0,0.9906117,100.13784,43.6753731,13.9195976,17.9509888,49,50,6,0,4,1344,0.70600003,0,0,0,37,8.9177475
