,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space"
10/16/2022 14:22:41,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,39.5,37,32,8,23,28,-12,1582.64941,0,0.78125,0,0,0,0,0,0.7692337,0.193810463,38,38,39,37,46,43,40,38,46,4706.48145,4506.20557,3604.9646,2703.72339,1802.4823,801.1033,801.1033,801.1033,5.04353142,4.111603,0,0.588134944,100.137909,47.9865379,15.2935905,16.5769958,41,41,1,0,0,0,0.006,0,0,0,40,10.9728928
10/16/2022 14:22:46,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,39.5,36,32,8,23,28,-12,1575.26257,0,0,0.78125,0.78125,0,0,0,0,0.1953125,38,37,38,37,38,38,39,38,40,801.1027,801.1027,801.1027,801.1027,801.1027,801.1027,801.1027,801.1027,4.85902166,3.92008328,0,0.5870616,100.13784,47.9616165,15.2856483,16.584938,41,41,2,0,3,8,0.006,0,0,0,40,10.9728928
10/16/2022 14:22:51,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39.5,36,32,8,23,28,-12,1573.42651,0,0,0,0,0,0,0,0.78125,0.09765625,37,37,39,37,37,38,39,37,39,801.1027,801.1027,801.1027,801.1027,801.1027,801.1027,801.1027,801.1027,5.882081,4.95202446,0,0.5942972,100.13784,47.9701729,15.2883759,16.58221,40,41,1,0,0,0,0.006,0,0,0,40,10.9728928
10/16/2022 14:22:57,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39,36,32,8,23,28,-12,1573.42651,0,0,0,0,0,0,0,0.7692337,0.09615421,37,36,39,37,37,37,39,38,39,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,5.15235853,4.21850252,0,0.5931759,100.137894,47.97132,15.2887421,16.5818443,40,41,2,0,0,0,0.006,0,0,0,40,10.9728928
10/16/2022 14:23:02,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.47200012,3.37600017,0.992000043,1.064,1.35200012,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39,36,32,8,23,28,-13,1548.16516,0,0,0,0,0,0,0,0,0,37,37,38,37,37,37,39,37,39,801.1037,801.1037,801.1037,801.1037,801.1037,801.1037,801.1037,801.1037,5.12050438,4.18761444,0,0.59037,100.137962,48.0038071,15.2990952,16.5714912,41,41,1,0,0,0,0.006,0,0,0,40,10.9728928
10/16/2022 14:23:07,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,38.5,36,32,8,23,28,-12,1546.39172,0,0,0,0,0,0,0,0.7692337,0.09615421,37,37,39,38,37,38,39,37,39,801.1032,801.1032,801.1032,801.1032,801.1032,801.1032,801.1032,801.1032,5.509536,4.576098,0,0.5917078,100.1379,47.9623947,15.2858963,16.58469,40,41,1,0,0,0,0.006,0,0,0,40,10.9728928
10/16/2022 14:23:12,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38.5,36,32,8,23,28,-12,1548.16516,0,0,0.7692337,0,0,0,0,0.7692337,0.192308426,37,37,38,37,36,37,39,37,39,801.10376,801.10376,801.10376,801.10376,801.10376,4606.34668,801.10376,801.10376,4.836077,3.90715671,0,0.5829366,100.13797,47.94498,15.2803459,16.59024,41,41,1,0,0,0,0.006,0,0,0,40,10.9729233
10/16/2022 14:23:17,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,36,32,8,23,28,-12,1542.85718,0,0,0,0.78125,0,0,0,0.78125,0.1953125,37,36,38,36,37,37,39,37,38,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,4606.34375,4606.34375,6.930367,6.01202965,0,0.6254719,100.137909,47.89442,15.2642326,16.6063538,41,41,1,0,0,2,0.006,0,0,0,40,10.9729233
10/16/2022 14:23:22,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,36,32,8,23,28,-12,1546.39172,0,0,0,0,0,0,0,0.7692337,0.09615421,36,37,38,36,37,37,38,37,38,801.1026,801.1026,801.1026,4606.34,4606.34,4606.34,4606.34,4606.34,8.043338,7.13401175,0,0.6297983,100.137825,47.86731,15.2555923,16.614994,41,41,2,0,7,2,0.718000054,0,0,0,40,10.9729233
10/16/2022 14:23:27,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,36,32,8,23,28,-12,1539.33862,0,0,0,0,0,0,0,0.78125,0.09765625,36,36,37,36,36,37,39,37,39,801.103455,801.103455,4706.483,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,8.767701,7.84441328,0,0.6434783,100.137932,47.8549347,15.2516479,16.6189384,41,41,2,0,3,4,0.70600003,0,0,0,40,10.9729233
10/16/2022 14:23:32,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,36,32,8,23,28,-12,1541.096,0,0,0,0,0.7692337,0,0,0.7692337,0.192308426,38,37,40,38,38,39,40,37,41,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,9.375462,8.443865,0,0.6518512,100.137917,47.8618279,15.2538452,16.6167412,41,41,2,0,29,26,0.70600003,2,0,0,40,10.9729233
10/16/2022 14:23:37,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,36,32,8.5,23,28,-12,1539.33862,0,1.5625,0,0,0,0,0,1.5625,0.390625,40,38,39,39,39,39,40,43,43,4606.344,4606.344,4606.344,4606.344,4606.344,801.1034,4606.344,3705.103,10.0496235,9.124331,0,0.6623861,100.137924,47.84269,15.2477455,16.62284,40,41,2,0,4,2,0.718000054,0,0,0,40,10.9729233
10/16/2022 14:23:42,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38.5,36,32,8,23,28,-12,1548.16516,0,0,3.076923,0,0,0,0,0.7692337,0.480771065,40,42,45,41,44,41,41,40,45,4606.347,4606.347,4606.347,4606.347,801.1039,801.1039,801.1039,801.1039,9.743083,8.808936,0,0.6608593,100.137985,47.8494377,15.249897,16.62069,41,41,2,0,10,4,0.70600003,0,0,0,40,10.9729538
10/16/2022 14:23:47,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39,36,32,8,23,28,-12,1548.16516,0,0,0,0,0.78125,0,0,0.78125,0.1953125,40,39,41,40,40,41,41,45,45,4606.347,4606.347,4305.93359,3404.69141,2503.44971,801.1039,801.1039,801.1039,10.4176188,9.480046,0,0.6709976,100.137985,47.86817,15.255867,16.61472,40,41,2,0,3,18,0.006,0,0,0,40,10.9729538
10/16/2022 14:23:52,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,40.5,36,32,8,23,28,-12,1549.94263,0,1.5625,0.7692337,0,0,0,0,3.90625,0.779747963,40,40,40,40,40,40,41,39,41,801.1037,801.1037,801.1037,801.1037,801.1037,801.1037,801.1037,801.1037,10.6204948,9.683992,0,0.6748625,100.137962,47.8641,15.25457,16.6160164,41,41,2,0,10,6,0.006,2,0,0,40,10.9729538
10/16/2022 14:23:57,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.088,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,39.5,36,32,8.5,23,28,-12,1549.94263,0,0,0.7692337,0,0,0,0,0.7692337,0.192308426,39,37,38,37,38,39,39,37,39,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,9.733714,8.799145,0,0.658717453,100.137909,47.8865471,15.2617226,16.6088638,41,41,1,0,0,2,0.006,0,0,0,40,10.9729538
10/16/2022 14:24:02,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,40,36,32,8.5,23,28,-12,1741.93542,0,0,1.5625,0,0,0,0,3.125,0.5859375,37,37,38,37,37,38,39,37,39,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,4606.341,801.1028,11.0433464,10.0996389,0,0.6886434,100.137848,47.794178,15.2322845,16.6383018,40,41,1,0,0,0,0.006,0,0,0,40,10.9729538
10/16/2022 14:24:07,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,39.5,36,32,8.5,23,28,-12,1515.15149,0,0,0,0,0,1.5625,0,1.5625,0.390625,37,37,38,37,37,37,39,37,39,801.1032,4706.48145,4706.48145,4105.654,3204.41284,2303.17163,1401.93066,801.1032,9.939993,9.00589752,0,0.6594323,100.1379,47.7845039,15.2292023,16.6413841,40,41,1,0,0,0,0.006,0,0,0,40,10.9729538
10/16/2022 14:24:12,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.23200011,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,40,36,32,8.5,23,28,-12,1537.58545,0.7692337,0,0,0,0,0,0.7692337,0.7692337,0.288462639,37,36,38,36,37,37,39,37,39,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,10.6216688,9.687737,0,0.6748154,100.137909,47.7760048,15.2264938,16.6440926,40,41,1,0,0,4,0.006,0,0,0,40,10.973526
10/16/2022 14:24:17,72.94118,45.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,40.5,35,32,8.5,23,28,-12,1544.62244,0,0.7692337,0,0,0,10.76923,0,0,1.44230723,37,36,37,36,37,37,39,38,39,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,4606.34375,15.4103355,14.4798193,0,0.7540995,100.137909,47.91786,15.2717018,16.5988846,40,41,1,0,0,2,0.006,0,0,0,40,10.973526
10/16/2022 14:24:22,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,39,35,32,8.5,23,28,-12,1551.72412,0,0,0.7692337,0,0,0,0,0,0.09615421,37,36,45,36,37,37,39,47,47,4406.06543,3504.82471,2603.58423,1401.92993,801.1028,801.1028,801.1028,801.1028,9.928242,8.993681,0,0.664435863,100.137848,47.8902435,15.2629013,16.6076851,41,41,1,0,0,0,0.006,0,0,0,40,10.973526
10/16/2022 14:24:27,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38.5,35,32,8,23,28,-12,1551.72412,0,0,0,0,0,0,0,0.7692337,0.09615421,36,36,37,36,37,37,38,37,38,801.1032,801.1032,801.1032,801.1032,801.1032,801.1032,801.1032,801.1032,9.989157,9.055137,0,0.6595304,100.1379,47.8478241,15.249382,16.6212044,40,41,1,0,0,2,0.006,0,0,0,40,10.973526
10/16/2022 14:24:32,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38.5,35,32,8,23,28,-12,1534.091,0,0,0,0,0,0.78125,0,0.78125,0.1953125,36,36,36,36,37,36,38,36,38,801.1029,801.1029,801.1029,801.1029,801.1029,801.1029,801.1029,801.1029,9.434771,8.498262,0,0.656553149,100.137863,47.87862,15.2591972,16.61139,41,41,1,0,0,0,0.006,0,0,0,40,10.973526
10/16/2022 14:24:37,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.76000005,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38.5,35,32,8.5,23,28,-12,1527.14929,0,4.6875,0,0,0,0,0,0.78125,0.68359375,36,36,37,36,36,36,38,37,38,801.1028,4806.6167,4706.479,4406.06543,3504.82471,2603.58423,1401.92993,801.1028,9.935785,9.002985,0,0.6601657,100.137848,47.8836746,15.260807,16.60978,41,41,1,0,0,0,0.006,0,0,0,40,10.973526
10/16/2022 14:24:42,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,38.5,35,32,8.5,23,28,-12,1513.45288,0,3.125,0,0,0,0,0,0,0.390625,37,35,37,36,36,37,38,36,38,801.103333,801.103333,801.103333,4706.482,3905.37866,3004.13745,2102.89624,1201.65491,9.646059,8.711584,0,0.6585071,100.137917,47.8642464,15.2546158,16.61597,40,41,1,0,0,0,0.006,0,0,0,40,10.9735565
10/16/2022 14:24:47,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38.5,35,32,8.5,23,28,-12,1513.45288,0,0.7692337,0,0,0,0,0,1.53846145,0.288462639,36,36,37,36,36,37,38,37,38,801.102844,4606.34131,4606.34131,4105.652,3204.41138,2303.17065,1401.92993,801.102844,10.051302,9.117192,0,0.6588711,100.137856,47.8813629,15.2600708,16.6105156,40,41,1,0,0,0,0.006,0,0,0,40,10.9735565
10/16/2022 14:24:52,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.928000033,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39,35,32,8,23,28,-12,1513.45288,0,0,1.53846145,1.5504837,0,0,0,0,0.3861189,36,36,37,37,37,37,38,37,38,4606.343,4706.48047,4506.20459,4506.20459,4506.20459,4606.343,4606.343,4606.343,14.2552023,13.3273525,0,0.716806948,100.137878,47.87612,15.2584,16.6121864,41,42,1,0,0,0,0.006,0,0,0,40,10.9735565
10/16/2022 14:24:57,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.056,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1506.69641,0,0.78125,0,0,0,0.78125,0,0,0.1953125,36,36,36,36,36,36,38,36,38,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,9.771347,8.836244,0,0.6581964,100.137894,47.8672371,15.2555695,16.6150169,40,41,1,0,0,0,0.006,0,0,0,40,10.9735565
10/16/2022 14:25:02,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,38,35,32,8.5,23,28,-12,1508.37988,0,0.7692337,0,0,0,0,0,0.7692337,0.192308426,36,35,36,36,36,36,38,36,38,801.102661,801.102661,801.102661,801.102661,801.102661,801.102661,801.102661,801.102661,10.167428,9.231534,0,0.659217,100.137833,47.928318,15.2750359,16.59555,40,41,1,0,0,0,0.006,0,0,0,40,10.9735565
10/16/2022 14:25:07,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1508.37988,0,0,0,0,3.125,0,0,0.78125,0.48828125,36,36,36,35,37,37,37,36,37,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,4606.34326,9.925862,9.018906,0,0.660134435,100.137894,47.9133568,15.2702675,16.6003189,40,41,1,0,0,0,0.006,0,0,0,40,10.9735565
10/16/2022 14:25:12,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,38,35,32,8,23,28,-12,1508.37988,0,3.125,0,0,0,0,0,0,0.390625,36,36,36,36,36,37,38,37,38,801.1034,801.1034,801.1034,801.1034,801.1034,801.1034,801.1034,801.1034,9.568142,8.634054,0,0.6582282,100.137924,47.903698,15.267189,16.6033974,41,41,1,0,0,0,0.006,0,0,0,40,10.9735794
10/16/2022 14:25:17,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,37.5,35,32,8,23,28,-12,1508.37988,0,3.90625,0,0,0,0,0,0.78125,0.5859375,36,36,36,36,36,37,38,36,38,4105.6543,3204.41284,2303.17188,1401.93066,801.1032,801.1032,801.1032,801.1032,10.5451212,9.61611,0,0.667521358,100.1379,47.9208832,15.2726669,16.59792,40,41,1,0,0,0,0.006,0,0,0,40,10.9735794
10/16/2022 14:25:22,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1516.85388,0,0,0,0,0,0,0,0.78125,0.09765625,36,35,36,35,36,36,37,36,38,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,10.2486105,9.317098,0,0.664375544,100.137909,47.87283,15.2573509,16.6132355,40,41,1,0,0,0,0.006,0,0,0,40,10.9735794
10/16/2022 14:25:27,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.672000051,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,37.5,35,32,8,23,28,-12,1521.98425,0,0,0,1.5625,0,0,0,2.34375,0.48828125,36,35,36,36,36,36,38,37,37,3204.41553,3204.41553,2904.00146,1702.3457,801.1039,801.1039,801.1039,801.1039,10.1131554,9.174455,0,0.6724782,100.137985,47.9822044,15.29221,16.5783768,41,41,1,0,0,2,0.006,0,0,0,40,10.9735794
10/16/2022 14:25:32,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.056,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1521.98425,0,0,0,0,0,0,0,0.78125,0.09765625,36,36,36,36,36,36,37,36,37,801.103,801.103,801.103,801.103,801.103,801.103,801.103,801.103,10.2304325,9.296611,0,0.6678563,100.137878,47.916996,15.2714272,16.59916,41,41,1,0,0,2,0.006,0,0,0,40,10.9735794
10/16/2022 14:25:37,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1518.56018,0,3.90625,0.78125,0,0,0,0,0.78125,0.68359375,36,36,40,36,37,36,38,37,41,4606.34375,4706.482,3805.24048,2903.99951,2002.75818,1101.517,801.1033,801.1033,9.797072,8.859117,0,0.661732137,100.137909,47.9314537,15.2760353,16.5945511,41,41,1,0,0,2,0.006,0,0,0,40,10.9735794
10/16/2022 14:25:43,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1520.27026,0,0,0,0,0,0,0,2.30768919,0.288462639,37,38,47,36,36,37,38,37,47,4606.345,3805.2417,2904.00024,2002.75879,1101.51733,801.1035,801.1035,801.1035,9.6223,8.68487,0,0.6646394,100.137939,47.9189224,15.2720413,16.5985451,41,41,1,0,0,2,0.006,0,0,0,40,10.9735947
10/16/2022 14:25:48,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1505.01672,0,0.793647766,0,0,0,0,0,0.78125,0.196862221,36,35,36,36,36,36,38,36,38,801.102844,801.102844,801.102844,801.102844,801.102844,801.102844,801.102844,801.102844,10.0043325,9.06855,0,0.669012,100.137856,47.9394264,15.2785759,16.59201,41,41,1,0,0,2,0.006,0,0,0,40,10.9735947
10/16/2022 14:25:53,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,38,35,32,8,23,28,-12,1506.69641,0,0,0,0,0,0,0,0.78125,0.09765625,36,35,36,35,36,36,38,35,38,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,4506.206,9.617981,8.686761,0,0.661756158,100.137909,47.9360847,15.2775116,16.5930748,41,41,1,0,0,0,0.006,0,0,0,40,10.9735947
10/16/2022 14:25:58,68.62745,40.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,37.5,35,32,8,23,28,-12,1505.01672,0,0,0,0,0,0,0,4.699898,0.5874872,36,36,36,35,36,36,38,36,38,4506.20557,3604.9646,2703.72339,1802.4823,801.1032,801.1032,801.1032,801.1032,9.25039,8.313894,0,0.656345665,100.1379,47.93204,15.2762222,16.5943642,41,41,1,0,0,4,0.006,0,0,0,40,10.9735947
