,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0,/hdd/2/load/0,/hdd/3/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","Memory","Used Memory","Available Memory","Temperature","Used Space","Used Space","Used Space","Used Space"
10/21/2022 05:18:12,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16249847,2.28273,29.5878563,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:17,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162483,2.28272629,29.58786,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:22,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162483,2.28272629,29.58786,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:27,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16241455,2.2827034,29.587883,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:32,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1623,2.28266525,29.5879211,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:37,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16246033,2.28271866,29.5878677,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:42,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1624527,2.28271484,29.5878716,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:47,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16321564,2.282959,29.5876274,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:53,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16317749,2.28294754,29.5876389,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:18:58,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16313934,2.282936,29.58765,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:03,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16313934,2.282936,29.58765,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:08,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16313934,2.282936,29.58765,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:13,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162819,2.282833,29.5877533,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:18,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16303253,2.28290176,29.5876846,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:23,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162903,2.2828598,29.5877266,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:28,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162758,2.282814,29.5877724,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:33,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16292572,2.28286743,29.587719,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:38,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16083527,2.28219986,29.5883865,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:43,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16078949,2.2821846,29.5884018,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:48,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160713,2.28216171,29.5884247,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:53,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16072845,2.28216553,29.58842,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:19:59,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16068268,2.28215027,29.5884361,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:04,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160713,2.28216171,29.5884247,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:09,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1605835,2.28211975,29.5884666,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:14,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160713,2.28216171,29.5884247,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:19,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16070557,2.282158,29.5884285,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:24,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16066742,2.28214645,29.58844,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:29,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16171265,2.28248215,29.5881042,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:34,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161667,2.282467,29.58812,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:39,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161667,2.282467,29.58812,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:44,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16165924,2.282463,29.5881233,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:49,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16156,2.28243256,29.5881538,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:54,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16155243,2.28242874,29.5881577,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:20:59,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16152954,2.282421,29.5881653,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:05,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16136932,2.28237152,29.5882149,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:10,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16146851,2.282402,29.5881844,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:15,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162224,2.28264236,29.587944,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:20,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162224,2.28264236,29.587944,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:25,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162117,2.282608,29.5879784,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:30,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16194153,2.28255081,29.5880356,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:35,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16201,2.2825737,29.5880127,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:40,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161995,2.28257,29.5880165,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:45,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16194153,2.28255081,29.5880356,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:50,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16194153,2.28255081,29.5880356,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:21:55,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16177368,2.28250122,29.5880852,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:00,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16177368,2.28250122,29.5880852,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:05,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162346,2.28268051,29.5879059,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:11,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16246033,2.28271866,29.5878677,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:16,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1625824,2.28275681,29.58783,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:21,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1625824,2.28275681,29.58783,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:26,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16249847,2.28273,29.5878563,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:31,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16252136,2.28273773,29.5878487,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:36,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16252136,2.28273773,29.5878487,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:41,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16251373,2.282734,29.5878525,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:46,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16251373,2.282734,29.5878525,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:51,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16247559,2.28272247,29.5878639,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:22:56,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160843,2.28220367,29.5883827,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:01,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16008,2.28195953,29.5886269,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:06,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16049957,2.282093,29.5884933,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:11,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16049957,2.282093,29.5884933,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:17,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16049957,2.282093,29.5884933,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:22,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160324,2.28203583,29.58855,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:27,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160324,2.28203583,29.58855,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:32,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160309,2.282032,29.5885544,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:37,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160202,2.28199768,29.5885887,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:42,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16027069,2.28202057,29.5885658,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:47,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161049,2.28226852,29.5883179,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:52,0.7692337,0,0,0,0,0,0.7692337,0,0.192308426,,,,,,,,,,,,,,,,,,7.161003,2.28225327,29.5883331,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:23:57,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16103363,2.28226471,29.5883217,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:02,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16103363,2.28226471,29.5883217,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:07,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16103363,2.28226471,29.5883217,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:12,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16103363,2.28226471,29.5883217,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:17,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16103363,2.28226471,29.5883217,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:23,0.7692337,0,0,0,0,0,0.7692337,0,0.192308426,,,,,,,,,,,,,,,,,,7.160858,2.28220749,29.5883789,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:28,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16094971,2.282238,29.5883484,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:33,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160774,2.28218079,29.5884056,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:38,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161766,2.28249741,29.588089,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:43,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161743,2.28248978,29.5880966,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:48,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161766,2.28249741,29.588089,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:53,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161705,2.28247833,29.5881081,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:24:58,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161705,2.28247833,29.5881081,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:03,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161705,2.28247833,29.5881081,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:08,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16168976,2.28247452,29.5881119,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:13,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16168976,2.28247452,29.5881119,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:18,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16155243,2.28242874,29.5881577,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:23,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16156,2.28243256,29.5881538,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:29,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162239,2.28264618,29.58794,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:34,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162346,2.28268051,29.5879059,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:39,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162346,2.28268051,29.5879059,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:44,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162346,2.28268051,29.5879059,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:49,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16233063,2.2826767,29.58791,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:54,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162285,2.28266144,29.587925,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:25:59,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162262,2.28265381,29.5879326,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:04,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162239,2.28264618,29.58794,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:09,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162239,2.28264618,29.58794,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:14,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162224,2.28264236,29.587944,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:19,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.15992737,2.28191,29.5886765,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:24,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.159683,2.28183365,29.5887527,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:29,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.15992737,2.28191,29.5886765,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:35,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.159836,2.28188324,29.5887032,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:40,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.15991974,2.28190613,29.58868,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:45,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1598587,2.28189087,29.5886955,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:50,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.159851,2.281887,29.5887,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:26:55,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.159851,2.281887,29.5887,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:00,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.159767,2.28186035,29.588726,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:05,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16056061,2.28211212,29.5884743,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:10,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16056061,2.28211212,29.5884743,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:15,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160454,2.28207779,29.5885086,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:20,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16033173,2.28203964,29.5885468,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:25,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.160515,2.28209686,29.58849,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:30,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16037,2.282051,29.5885353,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:35,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16039276,2.28205872,29.5885277,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:41,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16039276,2.28205872,29.5885277,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:46,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16039276,2.28205872,29.5885277,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:51,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16039276,2.28205872,29.5885277,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:27:56,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16039276,2.28205872,29.5885277,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:01,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1611557,2.28230286,29.5882835,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:06,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1611557,2.28230286,29.5882835,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:11,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.1611557,2.28230286,29.5882835,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:16,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16136932,2.28237152,29.5882149,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:21,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161476,2.28240585,29.58818,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:26,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16151428,2.2824173,29.58817,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:31,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16151428,2.2824173,29.58817,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:36,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16149139,2.28240967,29.5881767,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:41,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.161476,2.28240585,29.58818,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:47,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.162262,2.28265381,29.5879326,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:52,0.7692337,1.53846145,0.7692337,0,0,0.7692337,0.7692337,0,0.5769253,,,,,,,,,,,,,,,,,,7.169739,2.285038,29.5855484,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:28:57,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.169922,2.28509521,29.5854912,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:29:02,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16756439,2.28434372,29.5862427,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:29:07,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.167465,2.2843132,29.5862732,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:29:12,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16751862,2.28432846,29.5862579,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:29:17,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16749573,2.28432083,29.5862656,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:29:22,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16717529,2.28422165,29.5863647,39,12.4874039,0.000381469727,35.4988251,67.08646
10/21/2022 05:29:27,0.7692337,0,0,0,0,0,0,0,0.09615421,,,,,,,,,,,,,,,,,,7.16729736,2.2842598,29.5863266,39,12.4874039,0.000381469727,35.4988251,67.08646
