,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0
10/08/2022 23:44:12,72.15686,44.3137245,60,60,30.19608,30.19608,60,0.656,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,40.5,37,30,8,23,28,-13,1652.38684,0.793647766,0,0,0,0,0,0,0,0.09920597,41,40,41,40,40,41,42,40,42,4706.48242,4606.34473,4606.34473,4606.34473,801.1034,801.1034,4606.34473,801.1034,8.907905,7.96627474,0,0.655657649,100.137924,35.17675,11.2110367,20.65955,54,59,19,2269,2212,182,0.943,92,4,39,32,9.021713
10/08/2022 23:44:26,72.94118,45.09804,60,60,30.19608,30.19608,60,0.656,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,41.5,38,30,8,23,28,-13,1693.85193,3.076923,1.53846145,0.7692337,0.7692337,0,0.7692337,0,2.30768919,1.15385056,40,39,41,40,40,40,41,39,41,4606.342,4606.342,4606.342,4606.342,4606.342,3705.101,2803.86035,1902.61951,13.8311129,12.8833971,0,0.7728889,100.137863,35.131424,11.19659,20.673996,55,60,19,2265,2287,190,0.943,97,4,39,32,9.021652
10/08/2022 23:44:31,73.7254944,46.27451,60,60,30.19608,30.19608,60,1.192,1.68000007,3.47200012,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,47,37,30,8,23,28,-13,1753.2467,0.7692337,0.78125,3.90625,0.7692337,0,0.78125,3.16220522,2.34375,1.56414509,45,43,46,43,45,47,53,42,53,4606.341,4606.341,4606.341,4305.92725,3404.68677,4606.341,3705.10034,4606.341,23.5877476,22.621109,0,0.938211262,100.137848,35.1315079,11.1966171,20.67397,54,60,19,2249,2292,190,0.943,97,4,38,32,9.021652
10/08/2022 23:44:36,73.7254944,46.27451,60,60,30.19608,30.19608,60,1.09600008,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42.5,38,30,8,23,28,-13,1648.35168,0,0,0.78125,1.51515007,0.7692337,0,0.7692337,0,0.479358435,41,40,41,41,41,41,42,41,42,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,19.1487885,18.1987572,0,0.809274852,100.137917,35.1472321,11.20163,20.6689568,54,60,20,2263,2311,190,0.943,97,4,39,32,9.021652
10/08/2022 23:44:41,76.07843,48.6274529,60,60,30.19608,30.19608,60,0.92,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68800008,43.5,38,30,8,23,28,-13,1691.72937,2.30768919,0.7692337,0,1.53846145,1.53846145,1.53846145,0.7692337,0.7692337,1.15385056,44,50,44,43,43,47,45,42,50,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,801.102844,30.1996727,29.23469,0,0.951436,100.137856,35.1776123,11.2113113,20.6592751,55,60,21,2264,2311,280,0.943,95,4,39,32,9.021652
10/08/2022 23:44:46,74.90196,47.45098,60,60,30.19608,30.19608,60,1.192,1.68000007,3.456,3.28000021,1,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,48,38,30,8.5,23,28,-12,1732.991,7.8125,1.5625,0,0,0,0,1.5625,2.34375,1.66015625,56,43,44,43,44,42,43,42,56,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,29.2090168,28.2644653,0,0.9649366,100.137848,35.0058975,11.1565857,20.714,51,52,6,2297,35,1076,0.70600003,0,0,39,32,9.021652
10/08/2022 23:44:51,73.7254944,45.8823547,60,60,30.19608,30.19608,60,0.960000038,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,41.5,38,30,8,23,28,-13,1760.10425,0.78125,0,0.757575035,0,2.30768919,1.52680874,0.793647766,1.5625,0.9661913,43,42,43,41,44,44,52,41,52,4606.341,4606.341,4305.92725,4606.341,3404.68677,2503.446,1602.20557,4606.341,13.2553339,12.310565,0,0.7493456,100.137848,35.10418,11.1879082,20.6826782,53,59,19,2267,2261,186,0.943,95,4,39,32,9.021652
10/08/2022 23:44:57,72.94118,45.09804,60,60,30.19608,30.19608,60,1,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68800008,41.5,38,30,8.5,23,28,-13,1662.56152,0.78125,0,1.5625,0.78125,0,0,0,1.5625,0.5859375,40,40,41,41,40,41,41,39,41,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,14.2541523,13.3048506,0,0.7993836,100.1378,35.0647278,11.1753349,20.6952515,53,59,20,2327,2300,188,0.943,97,4,40,32,9.02166
10/08/2022 23:45:02,72.94118,45.09804,60,60,30.19608,30.19608,60,0.9760001,1.68000007,3.456,3.28000021,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,41.5,38,30,8,23,28,-13,1648.35168,0,1.53846145,2.30768919,0.757575035,0,0.7692337,2.30768919,0.7692337,1.056242,40,39,40,40,39,40,41,39,41,801.1023,4606.338,4606.338,4606.338,4606.338,4606.338,4606.338,4606.338,13.1263666,12.1516905,0,0.7437863,100.137787,35.17755,11.2112923,20.6592941,53,59,19,2340,2308,192,0.943,96,5,40,32,9.02166
10/08/2022 23:45:07,73.7254944,46.27451,60,60,30.19608,30.19608,60,1.184,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42,38,30,8,23,28,-13,1620.64832,0.7692337,0.7692337,0,1.51549578,2.30768919,0.7692337,0,2.30768919,1.0548234,42,41,41,41,40,43,42,40,43,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,19.461235,18.5423546,0,0.8078325,100.13784,35.1754,11.2106056,20.65998,53,59,20,2271,2311,192,0.943,97,5,39,32,9.02166
10/08/2022 23:45:12,72.15686,44.3137245,60,60,30.19608,30.19608,60,0.72,1.68000007,3.456,3.29600024,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,40.5,38,30,8.5,23,28,-13,1620.64832,0,0.78125,0.78125,0,0,1.5625,1.5625,1.5625,0.78125,42,41,41,42,42,45,41,49,49,4606.341,4606.341,4305.92725,3104.273,2203.03247,1301.79187,4606.341,4606.341,10.498518,9.559589,0,0.687254,100.13784,35.0950928,11.1850128,20.6855736,54,59,19,2269,2277,188,0.943,96,5,39,32,9.02166
10/08/2022 23:45:17,72.94118,45.09804,60,60,30.19608,30.19608,60,0.864,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,41,38,30,8,23,28,-13,1603.32544,0,0.78125,0,0,0,0,0.793647766,0.78125,0.294518471,40,40,41,41,39,40,40,40,41,4606.34131,4606.34131,4606.34131,801.102844,801.102844,801.102844,801.102844,4606.34131,14.3071966,13.377573,0,0.7184569,100.137856,35.0933075,11.1844444,20.686142,53,59,19,2281,2284,186,0.943,96,4,39,32,9.02166
10/08/2022 23:45:22,72.94118,45.09804,60,60,30.19608,30.19608,60,0.728000045,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,43.5,37,30,8.5,23,28,-13,1595.74463,0,3.90625,0,0.78125,0,0.78125,0.78125,0,0.78125,42,51,42,41,41,41,42,40,51,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,19.4725685,18.5550652,0,0.779355049,100.137848,35.1370163,11.1983719,20.6722145,53,53,4,2276,0,12,0.006,0,1,39,32,9.02166
10/08/2022 23:45:27,73.7254944,46.27451,60,60,30.19608,30.19608,60,0.936000049,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,41.5,38,30,8.5,23,28,-13,1664.61157,1.5625,0.78125,0.78125,0.78125,0,0.78125,0,0.78125,0.68359375,42,41,41,41,42,42,41,49,49,4606.342,4606.342,4606.342,4606.342,4606.342,801.1029,801.1029,801.1029,17.1553745,16.2148628,0,0.763911545,100.137863,35.12255,11.1937637,20.6768227,53,59,19,2269,2239,184,0.943,95,5,39,32,9.021683
10/08/2022 23:45:30,79.60784,52.9411774,60,60,30.19608,30.19608,60,1.056,1.68000007,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,48,38,30,8.5,22,28,-12,1622.59619,0.7692337,6.130534,4.6875,0,1.5504837,0,2.34375,5.46875,2.61877775,44,42,44,43,43,43,43,43,44,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,801.102661,801.102661,38.40674,37.3775749,0,1.22239113,100.137833,35.27024,11.2408333,20.6297531,54,59,24,2254,2247,1342,0.943,95,1,38,32,9.021683
10/08/2022 23:45:32,74.90196,47.0588226,60,60,30.19608,30.19608,60,0.72,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42.5,38,30,8,23,28,-13,1778.65613,2.34375,0,0,0.793647766,0,0.793647766,1.5625,0,0.6866932,40,40,41,41,40,40,41,39,41,1001.378,801.1024,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,20.41511,19.47938,0,0.818128347,100.1378,35.2481079,11.23378,20.6368065,53,59,19,2272,2311,192,0.943,97,5,39,32,9.021683
10/08/2022 23:45:34,73.7254944,46.27451,60,60,30.19608,30.19608,60,0.72,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,43,38,30,8.5,23,28,-13,1689.612,0.78125,2.34375,0,0,0,1.5504837,0.78125,0.7692337,0.7782459,40,40,41,41,40,41,41,40,41,1201.65344,2403.307,2403.307,2403.307,801.1023,801.1023,801.1023,801.1023,19.139,18.1773834,0,0.8796908,100.137787,35.2136765,11.222805,20.6477814,54,59,22,2261,2225,1076,0.943,94,1,38,32,9.021683
10/08/2022 23:45:36,73.7254944,46.27451,60,60,30.19608,30.19608,60,0.952,1.68000007,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42.5,38,30,8.5,23,28,-13,1685.39331,0,0.78125,0,0,0,0,0.78125,0,0.1953125,42,41,44,41,40,42,42,42,44,4606.34131,4606.34131,4606.34131,801.1028,4606.34131,801.1028,1201.65417,4606.34131,20.91665,19.9690742,0,0.9038097,100.137848,35.2132721,11.2226753,20.6479111,54,59,23,2257,2304,1076,0.943,97,1,38,32,9.021683
10/08/2022 23:45:38,72.94118,45.09804,60,60,30.19608,30.19608,60,0.736000061,1.68000007,3.456,3.29600024,1,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,40.5,38,30,8,23,28,-13,1658.47668,0,0,0,0,1.5625,0,0.78125,1.5625,0.48828125,40,39,39,39,39,40,40,40,40,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,10.5075,9.567053,0,0.683883,100.137848,35.20806,11.2210159,20.64957,53,58,18,2273,2230,184,0.943,95,4,39,32,9.021683
10/08/2022 23:45:40,72.94118,45.09804,60,60,30.19608,30.19608,60,0.92,1.68000007,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42.5,38,30,8.5,23,28,-12,1630.43481,0.806450844,0.793647766,0.793647766,0,0,0,2.41935253,0,0.601637363,41,40,41,41,40,41,41,40,41,801.102234,4606.338,4606.338,4606.338,4606.338,4606.338,801.102234,1201.65332,18.5816479,17.6211414,0,0.8834082,100.137779,35.21042,11.2217674,20.648819,54,59,23,2269,2286,1076,0.943,94,1,39,32,9.021683
10/08/2022 23:45:42,72.94118,45.09804,60,60,30.19608,30.19608,60,0.984,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,40.5,38,30,8,23,28,-13,1679.10449,0,2.34375,0,2.34375,0,0,1.5625,0,0.78125,39,39,40,40,39,39,40,39,41,1301.79248,1001.37878,801.103,801.103,801.103,801.103,801.103,4606.34229,9.700721,8.763204,0,0.7204496,100.137878,35.30197,11.250946,20.61964,53,59,18,2278,2290,190,0.943,98,5,39,32,9.021683
10/08/2022 23:45:44,73.7254944,46.27451,60,60,30.19608,30.19608,60,1.128,1.68000007,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,43.5,38,30,8.5,23,28,-13,1652.38684,1.5625,2.34375,0,0,0,0.78125,0,4.6875,1.171875,40,40,42,41,41,42,42,40,43,801.1035,1602.207,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,25.0403728,24.04747,0,0.9989146,100.137939,35.29207,11.2477875,20.6227989,55,59,26,2257,2312,1986,0.943,98,1,38,32,9.021683
10/08/2022 23:45:46,74.90196,47.45098,60,60,30.19608,30.19608,60,0.72,1.68000007,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,43.5,38,30,8.5,23,28,-12,1632.40625,0.78125,1.5625,0.78125,0,0,0,0.78125,0.78125,0.5859375,43,42,43,42,41,42,41,42,43,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,24.9945641,24.0061321,0,1.02041924,100.137856,35.3138428,11.25473,20.6158562,55,60,26,2250,2307,1986,0.943,99,1,38,32,9.021683
10/08/2022 23:45:48,72.94118,45.09804,60,60,30.19608,30.19608,60,0.992000043,1.68000007,3.456,3.29600024,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,41.5,38,30,8,23,28,-13,1656.44177,0.78125,1.5625,0,0,0,0.78125,1.5625,0.78125,0.68359375,42,41,42,42,41,42,42,41,43,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,20.3452568,19.3723869,0,0.8452021,100.137825,35.2404327,11.2313347,20.6392517,54,59,23,2277,2312,1076,0.943,97,0,39,32,9.021683
10/08/2022 23:45:50,72.94118,45.09804,60,60,30.19608,30.19608,60,0.984,1.68000007,3.456,3.28000021,0.984,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,43,38,30,8.5,23,28,-13,1630.43481,0.7692337,3.8461566,0,0,0,0.7692337,3.8461566,0,1.15385056,40,40,41,41,40,41,41,40,41,801.102356,4606.33838,4606.33838,801.102356,801.102356,801.102356,2002.75586,1201.65356,17.128521,16.1455555,0,0.9462871,100.137794,35.2250671,11.2264366,20.64415,55,60,26,2261,2306,1986,0.943,97,1,38,32,9.021683
10/08/2022 23:45:52,74.1176453,47.0588226,60,60,30.19608,30.19608,60,0.656,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42.5,38,30,8,23,28,-13,1662.56152,0.7692337,6.153846,0,1.53846145,0,0.7692337,0.7692337,1.53846145,1.44231319,42,41,41,41,41,42,42,41,42,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,20.0994053,19.1281567,0,0.816504061,100.137848,35.29973,11.2502289,20.6203575,54,59,19,2268,2310,190,0.943,98,5,39,32,9.021683
10/08/2022 23:45:54,72.94118,45.09804,60,60,30.19608,30.19608,60,0.936000049,1.68000007,3.456,3.28000021,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.68000007,42,38,30,8.5,23,28,-13,1691.72937,0.7692337,0,0.7692337,0.7692337,2.272725,0.757575035,0,5.384612,1.34032965,41,41,41,41,40,41,41,40,41,4606.34033,801.102661,801.102661,1201.654,2803.85938,3204.41064,3204.41064,801.102661,18.31395,17.3559265,0,0.873809934,100.137833,35.2920074,11.2477684,20.622818,54,60,23,2269,2237,1076,0.943,94,1,39,32,9.021698
