,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0
10/13/2022 13:20:49,81.9607849,55.294117,70.98039,70.98039,30.19608,30.19608,70.98039,0.968000054,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,50,46,39,8.5,23,28,-12,2027.027,0,0,0,0,0,0,0,0,0,49,49,49,48,48,49,49,48,49,4606.33643,4606.33643,4606.33643,4606.33643,4606.33643,4606.33643,4606.33643,4606.33643,17.590435,16.6900349,0,0.7353194,100.137749,23.1531677,7.379051,24.4915352,51,52,5,0,57,952,0.70600003,9,2,0,45,10.4930649
10/13/2022 13:20:54,89.8039246,63.92157,70.98039,70.98039,30.19608,30.19608,70.98039,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,57.5,46,39,8.5,23,28,-12,1979.47217,1.5625,3.125,3.90625,2.34375,1.5625,0,0,1.5504837,1.75631046,51,51,51,50,51,51,50,49,52,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,33.29437,32.3601761,0,1.05402339,100.137848,23.24292,7.407654,24.4629326,52,52,5,0,59,990,0.70600003,7,1,0,45,10.4927979
10/13/2022 13:20:59,86.66667,60.7843132,70.98039,70.98039,30.19608,30.19608,70.98039,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59.5,46,39,8.5,23,28,-12,1904.09021,1.5625,4.6875,8.473557,0,9.375,1.5625,0,1.5625,3.40294838,53,51,65,51,53,53,51,50,65,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,31.6676311,30.7156448,0,0.979895055,100.137871,23.4000473,7.457733,24.4128532,51,51,2,0,5,22,0.70600003,0,1,0,45,10.4927979
10/13/2022 13:21:04,90.5882339,64.31373,70.98039,70.98039,30.19608,30.19608,70.98039,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,60,46,39,8.5,23,28,-12,2033.13257,0,6.25,11.9047642,3.94345522,0.78125,14.84375,0,0,4.7154007,54,53,66,52,53,53,52,51,66,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,40.9883,40.03695,0,1.12766755,100.137863,23.6484375,7.53689575,24.33369,51,52,2,0,3,30,0.006,0,1,0,45,10.4927979
10/13/2022 13:21:09,83.92157,57.2549,70.98039,70.98039,30.19608,30.19608,70.98039,1.056,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,51.5,46,39,8.5,23,28,-12,1956.52173,0.793647766,3.174603,0.78125,0,0.793647766,0,0,3.101343,1.08056068,51,50,51,50,50,51,51,53,53,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,24.2139282,23.2589226,0,0.8762474,100.137939,23.4988327,7.489216,24.38137,51,52,4,0,497,912,0.718000054,18,4,0,45,10.4927979
10/13/2022 13:21:14,82.7451,56.47059,70.98039,70.98039,30.19608,30.19608,70.98039,0.76000005,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,53,46,39,8,23,28,-12,1934.09741,2.34375,3.125,1.5625,0.78125,0,0,0,0,0.9765625,50,50,50,50,50,50,50,49,50,4606.34131,4305.92773,3404.68726,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,19.5125561,18.5936928,0,0.8126136,100.137856,23.4174652,7.46328354,24.4073029,51,52,3,0,6,20,0.718000054,0,1,0,45,10.4927979
10/13/2022 13:21:19,81.9607849,55.294117,70.98039,70.98039,30.19608,30.19608,70.98039,1.016,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51,46,39,8,23,28,-12,1914.89368,0,0,0,0,0,1.53846145,0,0.7692337,0.288462639,50,50,50,50,50,59,52,50,59,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,25.7296143,24.800436,0,0.835199,100.137871,23.4153442,7.46260834,24.4079781,51,52,2,0,9,20,0.70600003,0,1,0,45,10.4927979
10/13/2022 13:21:24,86.27451,60.39216,70.98039,70.98039,30.19608,30.19608,70.98039,0.840000033,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,55.5,46,39,8.5,23,28,-12,2036.1991,1.5625,0,0.78125,1.5625,4.6875,14.84375,0,0,2.9296875,54,60,56,59,53,56,57,53,59,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,801.102844,32.56241,31.5935612,0,1.00759315,100.137856,23.6896515,7.55002975,24.3205566,51,52,4,0,27,76,0.70600003,1,1,0,45,10.4923553
10/13/2022 13:21:29,83.92157,57.64706,70.98039,70.98039,30.19608,30.19608,70.98039,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60.5,46,39,8,23,28,-12,2102.80371,0,3.125,0.78125,0,0,21.875,0,0,3.22265625,53,53,53,52,52,64,53,57,64,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,28.067709,27.1238632,0,0.9341393,100.1379,23.940033,7.62982941,24.240757,52,52,2,0,22,24,0.70600003,0,1,0,45,10.4923553
10/13/2022 13:21:34,83.92157,57.2549,70.98039,70.98039,30.19608,30.19608,70.98039,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,60,46,39,8.5,23,28,-12,2076.923,0.78125,1.5625,0,0.78125,0,0,17.4603157,3.90625,3.06144357,52,53,55,51,53,55,63,52,63,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,27.41858,26.4892349,0,0.8976257,100.137871,22.70031,7.234722,24.6358643,51,51,2,0,12,18,0.70600003,0,1,0,45,10.4923553
10/13/2022 13:21:39,82.7451,56.8627472,70.98039,70.98039,30.19608,30.19608,70.98039,0.984,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,50.5,46,39,8,23,28,-12,1997.04138,0,0,0,0,0,2.34375,0,0.78125,0.390625,50,53,53,49,50,51,51,51,54,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,16.8532581,15.9151459,0,0.719590366,100.137848,22.674614,7.226532,24.6440544,51,51,2,0,5,14,0.70600003,0,1,0,45,10.4923553
10/13/2022 13:21:44,87.45098,60.7843132,70.98039,70.98039,30.19608,30.19608,70.98039,0.640000045,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,54.5,46,39,8.5,23,28,-12,1934.09741,0,1.53846145,0,0,0,8.4615345,0,19.23077,3.65384221,51,55,52,51,52,53,52,54,55,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4305.92773,28.8552132,27.9154186,0,0.9576272,100.137856,22.5975418,7.201969,24.6686172,51,51,2,0,7,26,0.70600003,0,1,0,45,10.4923553
10/13/2022 13:21:49,79.60784,52.9411774,70.98039,70.98039,30.19608,30.19608,70.98039,0.648,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48,46,39,8,23,28,-12,1877.60779,0,0.78125,0,0,0,0,0,0,0.09765625,48,50,50,48,49,54,51,48,54,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4305.92773,4606.34131,4606.34131,12.02148,11.1191854,0,0.6876386,100.137856,22.6291122,7.21203232,24.6585541,51,52,2,0,12,18,0.718000054,0,1,0,45,10.4923553
10/13/2022 13:21:54,80.78432,54.11765,70.98039,70.98039,30.19608,30.19608,70.98039,1.03200006,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49,46,39,8,23,28,-12,1939.65515,1.5625,2.34375,0,0,0,0,0,0,0.48828125,57,55,55,52,52,56,55,52,56,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,18.1028328,17.1636677,0,0.7587691,100.137917,22.8979111,7.297699,24.5728874,52,52,4,0,81,988,0.718000054,15,3,0,45,10.4927979
10/13/2022 13:21:59,82.7451,56.47059,70.98039,70.98039,30.19608,30.19608,70.98039,0.648,1.672,3.456,3.36000013,0.992000043,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,53.5,46,39,8,23,28,-12,2054.79443,3.90625,0.78125,1.5625,0,0,1.5625,0,3.125,1.3671875,55,54,53,52,53,63,54,58,63,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,28.4039783,27.3444862,0,1.19708717,100.137863,23.1922836,7.39151764,24.4790688,51,52,5,0,5,18,0.70600003,0,1,0,45,10.4927979
10/13/2022 13:22:04,87.05882,61.17647,70.98039,70.98039,30.19608,30.19608,70.98039,1.12,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,53.5,46,39,8.5,23,28,-12,2076.923,2.30768919,4.615384,0,0.7692337,0,0.7692337,0,0,1.05769634,56,58,57,53,54,54,54,53,58,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4305.92773,4606.34131,4606.34131,30.035202,28.9774151,0,1.20467186,100.137856,23.266243,7.41508865,24.4554977,51,52,2,0,7,16,0.718000054,0,1,0,45,10.4927979
10/13/2022 13:22:09,89.01961,62.3529434,70.98039,70.98039,30.19608,30.19608,70.98039,0.752000034,1.672,3.456,3.36000013,0.992000043,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,54.5,46,39,8,23,28,-12,2073.73267,0.78125,14.84375,0,0.78125,20.3125,3.90625,0,0,5.078125,55,57,59,55,58,58,54,54,58,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,31.73212,30.7043056,0,1.11072743,100.137848,23.7652512,7.57412338,24.296463,51,52,4,0,70,86,0.718000054,8,2,0,45,10.4927979
10/13/2022 13:22:15,97.6470642,80,70.98039,70.98039,30.19608,30.19608,70.98039,1.2240001,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,68.5,46,39,8.5,23,28,-12,2257.52515,7.69230747,26.0606041,26.1538448,6.153846,18.4265728,0,22.08625,0.7692337,13.4178343,58,68,57,68,56,56,69,56,69,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,57.47794,56.4113426,0,1.38896561,100.137863,24.7110977,7.875572,23.9950142,51,52,2,0,8,16,0.70600003,0,1,0,45,10.4927979
10/13/2022 13:22:20,92.94118,67.45098,70.98039,70.98039,30.19608,30.19608,70.98039,1.24,1.664,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,47,39,9,23,28,-12,2576.336,2.30768919,9.21911049,12.3076916,2.30768919,1.53846145,0.7692337,0,1.53846145,3.748542,58,63,57,56,55,55,55,54,63,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,47.7812958,46.42223,0,2.07145762,100.137863,24.3274612,7.75330353,24.1172829,52,52,4,0,498,480,0.718000054,21,2,0,45,10.4927979
10/13/2022 13:22:25,96.07843,70.98039,70.98039,70.98039,30.19608,30.19608,70.98039,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67.5,47,39,8,23,28,-12,2180.937,3.90625,0.78125,0,0,0,6.45161247,30.0000019,20.3125,7.681453,54,53,54,53,54,53,69,56,67,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,46.26758,45.17558,0,1.443147,100.137878,23.4646683,7.4783287,24.3922577,52,52,4,0,39,392,0.70600003,5,1,0,45,10.4988022
10/13/2022 13:22:30,85.4902,64.31373,70.98039,70.98039,30.19608,30.19608,70.98039,0.832,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,54.5,47,39,8.5,23,28,-12,2360.14,0,2.34375,0,0,0,0,0,0.78125,0.390625,52,51,52,51,52,52,52,51,52,801.103333,801.103333,801.103333,801.103333,801.103333,801.103333,801.103333,801.103333,18.18182,17.2379112,0,0.7667657,100.137917,23.5250778,7.49758148,24.3730049,51,51,2,0,15,22,0.70600003,0,1,0,45,10.4988022
10/13/2022 13:22:35,88.62745,62.7451,70.98039,70.98039,30.19608,30.19608,70.98039,1.24,1.672,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,59,47,39,9,23,28,-12,2139.46118,1.5625,6.25,0.78125,0.78125,1.5625,0,3.90625,3.125,2.24609375,56,55,55,54,54,54,58,54,58,801.102844,4606.34131,801.102844,801.102844,2002.75708,4606.34131,801.102844,1602.20569,34.627388,33.50812,0,1.42765188,100.137856,23.56781,7.5112,24.3593864,52,53,5,0,497,842,0.70600003,33,1,0,45,10.4988022
10/13/2022 13:22:40,87.84314,61.9607849,70.98039,70.98039,30.19608,30.19608,70.98039,1.248,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,56.5,47,39,8.5,22,28,-12,2061.0686,0.78125,8.59375,0.78125,1.5625,0,3.125,2.34375,1.5625,2.34375,54,57,55,53,54,54,53,52,57,4606.34131,4606.34131,4606.34131,4606.34131,801.102844,801.102844,801.102844,801.102844,26.6280537,25.59306,0,1.06875253,100.137856,23.80223,7.585911,24.2846756,52,52,4,0,13,26,0.70600003,1,0,0,45,10.4988022
10/13/2022 13:22:45,81.9607849,55.294117,70.98039,70.98039,30.19608,30.19608,70.98039,0.856000066,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,52,47,39,8.5,23,28,-12,1973.6842,0,3.125,0,0,0.78125,0,0,0,0.48828125,50,50,50,50,49,51,50,49,51,801.102661,4606.34033,4606.34033,4606.34033,4305.927,801.102661,801.102661,4606.34033,14.3446779,13.4176712,0,0.7014902,100.137833,23.7823563,7.57957458,24.2910118,51,51,2,0,6,14,0.70600003,0,1,0,45,10.4988022
10/13/2022 13:22:50,81.9607849,55.294117,70.98039,70.98039,30.19608,30.19608,70.98039,0.648,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,52.5,47,39,8.5,23,28,-12,1939.65515,0,0,0,0.793647766,0,0,0,0.78125,0.196862221,52,53,52,58,51,51,52,50,58,4606.34131,4606.34131,4606.34131,4305.92773,3404.68726,2203.033,1301.79224,801.1029,18.1069489,17.1674023,0,0.766428053,100.137863,23.745224,7.56774139,24.302845,51,52,2,0,9,22,0.70600003,0,1,0,45,10.4988022
