,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space"
10/16/2022 20:53:50,74.90196,47.45098,63.92157,63.92157,30.19608,30.19608,63.92157,1.056,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,45,41,34,8.5,23,28,-12,1764.70593,0.78125,1.5625,1.5625,0,0.78125,0,0,0,0.5859375,43,43,44,43,43,43,44,43,44,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,15.6854877,14.7556858,0,0.760268748,100.137894,38.37352,12.229866,19.64072,48,48,2,0,12,12,0.70600003,0,0,0,42,11.0208359
10/16/2022 20:53:55,83.13725,55.6862755,63.92157,63.92157,30.19608,30.19608,63.92157,1.184,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,61.5,41,34,8,23,28,-12,1735.21851,0,1.53846145,0,0.7692337,30.76923,19.23077,0,0,6.53846264,48,47,49,47,47,63,51,47,63,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,38.91451,38.04114,0,0.9665093,100.137886,38.3706474,12.2289505,19.6416359,47,48,2,0,5,10,0.718000054,0,0,0,42,11.0208359
10/16/2022 20:54:00,78.82353,51.37255,63.92157,63.92157,30.19608,30.19608,63.92157,0.672000051,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,46.5,41,34,8,23,28,-12,1735.21851,3.90625,2.34375,1.5625,0,0.7692337,0,0,4.6875,1.65865421,47,46,47,45,46,46,46,50,50,4606.34863,4606.34863,4606.34863,4606.34863,4606.34863,4606.34863,4606.34863,4305.93457,35.2481956,34.207222,0,1.15114725,100.138016,38.29427,12.2046089,19.6659775,47,48,2,0,16,18,0.70600003,2,0,0,42,11.0208359
10/16/2022 20:54:05,79.60784,52.9411774,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,50.5,41,34,8.5,23,28,-12,1715.37488,7.69230747,10.0841341,3.8942337,0,0,0,0.7692337,0.7692337,2.90114284,48,52,49,47,47,47,48,47,52,4606.34326,4606.34326,4606.34326,801.1032,801.1032,801.1032,801.1032,801.1032,26.0757542,25.1293068,0,0.9122363,100.1379,38.27499,12.1984634,19.672123,47,48,2,0,0,10,0.006,0,0,0,42,11.0208359
10/16/2022 20:54:10,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,1.24,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,46.5,41,34,8,23,28,-12,1769.33154,0,3.90625,2.34375,0,0,0.793647766,0,0.78125,0.9781122,45,44,46,44,45,44,45,44,46,4606.349,801.1042,801.1042,801.1042,801.1042,801.1042,801.1042,801.1042,17.7390556,16.803772,0,0.7926151,100.138023,38.2181358,12.1803436,19.6902428,47,48,2,0,4,8,0.70600003,0,0,0,42,11.0208359
10/16/2022 20:54:15,81.56863,54.9019623,63.92157,63.92157,30.19608,30.19608,63.92157,0.984,1.672,3.456,3.37600017,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,48,41,34,8.5,22,28,-12,1769.33154,6.153846,1.53846145,8.4615345,3.076923,0.7692337,0.757575035,0,1.5625,2.79001,47,45,47,46,46,46,46,45,47,4606.34326,4606.34326,801.1032,4606.34326,4606.34326,4606.34326,4005.51587,4606.34326,31.1325855,30.0907288,0,1.03785,100.1379,38.2752876,12.1985588,19.6720276,47,47,2,0,6,12,0.70600003,0,0,0,42,11.0208359
10/16/2022 20:54:20,81.56863,55.6862755,63.92157,63.92157,30.19608,30.19608,63.92157,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,47.5,41,34,8,23,28,-12,1979.47217,10.76923,0.7692337,1.53846145,0,0,0,0,0,1.63461566,44,44,44,43,44,44,44,43,45,4606.33936,4606.33936,3705.099,2803.859,1902.61841,1001.37811,801.1025,4606.33936,19.0874615,18.1177616,0,0.8366403,100.13781,38.4399757,12.2510452,19.6195412,47,47,2,0,0,12,0.006,0,0,0,42,11.027298
10/16/2022 20:54:25,74.90196,47.45098,63.92157,63.92157,30.19608,30.19608,63.92157,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,44,41,34,8.5,23,28,-12,1721.93872,0.7692337,0.7692337,0.7692337,3.8461566,0,0,0,0,0.7692337,42,42,43,42,42,42,43,43,43,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,801.1033,11.5060215,10.5550556,0,0.739041448,100.137909,38.22583,12.1827965,19.68779,47,47,2,0,0,8,0.006,0,0,0,42,11.027298
10/16/2022 20:54:31,74.90196,47.45098,63.92157,63.92157,30.19608,30.19608,63.92157,0.648,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,43.5,41,34,8,23,28,-12,1702.396,2.6378274,1.84696913,0.5284071,0.661027431,1.05332732,0.5277097,0.6599784,0.5284071,1.05544329,45,50,53,46,45,46,57,43,57,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,13.590951,12.642211,0,0.70912987,100.137909,38.1963234,12.1733932,19.6971931,47,47,2,0,8,60,0.70600003,0,0,0,42,11.027298
10/16/2022 20:54:36,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,1.056,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,44.5,41,34,8.5,23,28,-12,1706.70044,0,1.53846145,1.53846145,0.7692337,0.7692337,0,0,0.7692337,0.6730795,42,42,43,42,42,42,43,44,46,4606.346,4406.07031,3504.82861,2603.587,4606.346,801.1037,801.1037,801.1037,20.1035671,19.1516361,0,0.818000138,100.137962,38.03437,12.1217766,19.74881,47,47,2,0,3,12,0.006,0,0,0,42,11.027298
10/16/2022 20:54:41,75.68628,48.6274529,63.92157,63.92157,30.19608,30.19608,63.92157,1.23200011,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,45.5,41,34,8,23,28,-12,1748.70471,1.53846145,0.7692337,0.7692337,0.7692337,0,2.30768919,0,0,0.7692337,43,42,43,42,43,43,43,42,43,4606.33936,801.102539,801.102539,801.102539,801.102539,4606.33936,4606.33936,4606.33936,15.336834,14.4014215,0,0.7829504,100.137817,38.00708,12.1130791,19.7575073,46,47,2,0,11,14,0.718000054,0,0,0,42,11.027298
10/16/2022 20:54:46,77.2549057,50.19608,63.92157,63.92157,30.19608,30.19608,63.92157,1.128,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48,41,34,8.5,23,28,-12,1829.26831,3.125,0,0,0,1.5625,0.78125,1.5625,0,0.87890625,45,44,45,43,44,43,46,44,46,4606.343,4606.343,801.103149,4606.343,4606.343,4606.343,4606.343,4606.343,22.3654823,21.4783745,0,0.8207866,100.137894,38.00855,12.1135483,19.7570381,47,47,2,0,2,12,0.006,0,0,0,42,11.027298
10/16/2022 20:54:51,77.64706,50.5882378,63.92157,63.92157,30.19608,30.19608,63.92157,1.15200007,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48,41,34,8.5,23,28,-12,1760.10425,0.78125,1.5625,3.90625,0.78125,0.78125,2.34375,0,0,1.26953125,49,49,50,47,45,46,45,45,50,4606.342,4606.342,4606.342,4606.342,4606.342,4305.928,3705.101,2803.86035,22.6032677,21.6228924,0,0.905116141,100.137871,38.08397,12.1375847,19.7330017,46,47,2,0,19,26,0.718000054,2,0,0,42,11.027298
10/16/2022 20:54:56,77.64706,50.5882378,63.92157,63.92157,30.19608,30.19608,63.92157,0.672000051,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,46,41,34,8.5,23,28,-12,1693.85193,0.7692337,0.7692337,7.575756,1.53846145,0.7692337,0.7692337,1.53846145,0,1.7162025,45,44,51,48,44,44,44,45,51,4606.34229,4606.34229,4606.34229,4606.34229,4305.92871,3404.68774,801.103,801.103,19.8263,18.8893852,0,0.8255147,100.137878,38.22958,12.1839905,19.6865959,47,47,2,0,15,14,0.70600003,2,0,0,42,11.1083908
10/16/2022 20:55:01,74.90196,47.45098,63.92157,63.92157,30.19608,30.19608,63.92157,0.672000051,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,43.5,41,34,8.5,23,28,-12,1769.33154,0,3.125,1.57489777,0.78125,0,0,0,1.5625,0.880456,42,42,42,42,42,45,47,44,49,4706.48,4406.06641,4406.06641,4606.342,4606.342,4606.342,4606.342,4606.342,12.4968309,11.5612574,0,0.712112367,100.137871,38.329174,12.2157326,19.6548538,46,46,2,0,49,34,0.70600003,4,1,0,42,11.1083908
10/16/2022 20:55:06,73.7254944,46.27451,63.92157,63.92157,30.19608,30.19608,63.92157,0.704000056,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,42,41,34,8,23,28,-12,1698.11316,0,0,0,0,0.7692337,0,1.53846145,0.7692337,0.384616852,44,43,44,43,43,43,45,42,45,4606.34473,4105.655,4606.34473,3805.24121,2904,2002.75854,1401.931,801.1034,6.665587,5.727665,0,0.641940355,100.137924,38.3211327,12.2131691,19.6574173,46,47,2,0,1,8,0.006,0,0,0,42,11.1083908
10/16/2022 20:55:11,74.90196,47.45098,63.92157,63.92157,30.19608,30.19608,63.92157,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,44,40,34,8,23,28,-12,1689.612,0,0,0,0,0,0,0,0.793647766,0.09920597,43,42,47,44,45,45,49,47,49,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,4606.343,12.3330393,11.409421,0,0.738469362,100.137894,38.3648071,12.2270889,19.6434975,46,47,2,0,13,16,0.70600003,1,0,0,42,11.1083908
10/16/2022 20:55:16,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,45.5,41,34,8.5,23,28,-12,1812.08057,0,0.78125,1.5625,1.5625,0.78125,0,1.56288147,2.34375,1.07426643,43,42,43,42,43,43,44,42,44,4606.343,4606.343,4606.343,4005.51538,3104.27441,2203.03345,1602.20618,1001.37885,16.2499123,15.2846384,0,0.8008886,100.137886,38.4743958,12.2620163,19.60857,46,47,2,0,0,8,0.006,0,0,0,42,11.1083908
10/16/2022 20:55:21,75.68628,48.6274529,63.92157,63.92157,30.19608,30.19608,63.92157,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,44.5,40,34,8,23,28,-12,1704.54541,0,2.34375,2.30768919,0,2.34375,0,0,4.6875,1.46033764,43,44,43,42,43,43,44,43,45,4606.34326,4606.34326,801.103149,801.103149,801.103149,801.103149,801.103149,801.103149,15.3164063,14.3673248,0,0.759192944,100.137894,38.6303978,12.3117332,19.5588531,46,47,2,0,9,14,0.70600003,0,0,0,42,11.1083908
10/16/2022 20:55:26,90.5882339,64.31373,63.92157,63.92157,30.19608,30.19608,63.92157,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,55.5,41,34,8,23,28,-12,1901.40845,1.58730149,0,0,0,3.125,0,0,0,0.589036942,45,45,46,44,45,45,46,48,50,3404.68872,2503.44751,1602.20642,801.1032,801.1032,801.1032,801.1032,801.1032,33.9995537,33.0829353,0,0.9392365,100.1379,38.9127731,12.40173,19.4688568,46,47,2,0,0,8,0.006,0,0,0,42,11.0959549
10/16/2022 20:55:33,79.60784,52.54902,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.664,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,53,41,34,8.5,23,28,-12,1732.991,0.6361306,3.56785655,1.52703524,0.6377578,1.01780891,0.6377578,0.888645649,1.14796162,1.25762224,48,56,48,46,46,46,46,53,56,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,18.1958485,17.2468472,0,0.813533366,100.137894,38.99278,12.427227,19.44336,46,46,2,0,0,10,0.006,0,0,0,42,11.0959549
10/16/2022 20:55:38,89.8039246,63.92157,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,41,34,8,23,28,-12,2119.30933,0.78125,1.5625,17.1875,14.0625,0,0.78125,3.90625,0.78125,4.8828125,48,48,49,47,48,48,48,46,49,4606.347,4706.48535,4105.65771,4606.347,4606.347,4606.347,4606.347,4606.347,31.4502811,30.5695839,0,0.9107165,100.137985,38.4830627,12.2647781,19.6058083,45,46,2,0,8,10,0.70600003,0,0,0,42,11.0959549
10/16/2022 20:55:43,75.68628,48.6274529,63.92157,63.92157,30.19608,30.19608,63.92157,0.648,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,45.5,41,34,8,23,28,-12,1888.11194,0.7692337,1.53846145,0,0,0,0,2.34375,0.78125,0.679087639,45,44,46,44,44,46,45,43,46,4606.34668,4606.34668,4606.34668,4606.34668,4406.071,3504.829,4606.34668,3805.243,14.6646471,13.7214632,0,0.733628154,100.13797,38.5366631,12.28186,19.588726,46,46,2,0,5,20,0.70600003,0,0,0,42,11.0959549
10/16/2022 20:55:48,77.2549057,50.19608,63.92157,63.92157,30.19608,30.19608,63.92157,0.656,1.672,3.47200012,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,46,41,34,8,23,28,-12,1882.84521,0,0.7692337,3.125,0,0,0,0,0,0.4867792,45,44,58,45,45,44,45,44,58,4606.343,4706.481,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,18.3241863,17.4080582,0,0.7757449,100.137886,38.6075325,12.3044472,19.56614,46,46,2,0,12,22,0.70600003,1,0,0,42,11.0959549
10/16/2022 20:55:53,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,0.728000045,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.520000041,0.480000019,0.904000044,1.27200007,1.672,47,41,34,8,23,28,-12,1819.407,0,0.7692337,1.53846145,0,0.7692337,0,0,0,0.384616852,44,44,45,44,44,44,45,44,45,4606.34326,3404.68823,2503.44727,1602.2063,801.103149,801.103149,801.103149,801.103149,12.7668247,11.8285255,0,0.712133169,100.137894,38.67565,12.3261566,19.54443,46,46,2,0,1,12,0.006,0,0,0,42,11.0959549
10/16/2022 20:55:59,94.5098,69.01961,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,65.5,41,34,8.5,23,28,-12,1985.29407,3.125,26.5934048,17.96875,28.3854122,3.90625,14.0625,0.78125,3.125,12.24345,50,60,52,61,58,52,49,47,61,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,49.006237,48.094696,0,1.07580245,100.137894,38.9707642,12.4202118,19.4503746,46,46,2,0,0,8,0.006,0,0,0,42,11.0982437
10/16/2022 20:56:04,92.94118,67.45098,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60.5,42,34,8.5,23,28,-12,2257.52515,5.46875,17.1998978,19.53125,4.6875,3.125,17.96875,0.78125,1.5625,8.790612,50,62,63,49,62,48,49,47,62,4606.34326,4706.481,4706.481,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,39.16759,38.2245255,0,1.0787766,100.137894,40.33473,12.8549156,19.01567,46,46,2,0,0,6,0.006,0,0,0,42,11.0982437
10/16/2022 20:56:09,91.76471,66.27451,63.92157,63.92157,30.19608,30.19608,63.92157,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60,42,34,8.5,23,28,-12,2156.54956,0.7692337,41.53846,0.7692337,19.9999981,0.7692337,0,0,0,7.98077,51,61,49,49,48,49,48,47,62,4706.482,4706.482,4706.482,4606.34375,4706.482,4706.482,4406.068,3504.827,37.4244041,36.4770279,0,1.063893,100.137909,40.8936157,13.0330353,18.8375511,46,46,1,0,0,6,0.718000054,0,0,0,42,11.0982437
10/16/2022 20:56:14,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,0.656,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.520000041,0.480000019,0.904000044,1.27200007,1.672,45,42,34,8,23,28,-12,1783.35535,2.34375,1.53846145,0,0,0,0,0.7692337,0,0.5814314,44,43,45,44,44,44,48,46,48,4606.343,4606.343,4606.343,801.1031,801.1031,801.1031,801.1031,801.1031,10.029006,9.085258,0,0.6771263,100.137886,40.3503265,12.8598862,19.0107,46,46,2,0,4,10,0.70600003,0,0,0,42,11.0982437
10/16/2022 20:56:21,75.68628,48.6274529,63.92157,63.92157,30.19608,30.19608,63.92157,0.992000043,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,45,42,34,8,23,28,-12,1750.97278,1.04602575,1.36268139,0.209206343,0.104606152,0.41885376,0,0.6287098,0.209641457,0.497460365,57,48,57,48,47,47,51,55,55,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,801.1031,11.6593828,10.7113333,0,0.7018586,100.137886,39.430378,12.5666924,19.303894,46,46,2,0,18,18,0.70600003,1,0,0,42,11.0982437
10/16/2022 20:56:26,78.0392151,50.9803925,63.92157,63.92157,30.19608,30.19608,63.92157,0.856000066,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,52.5,42,34,8.5,23,28,-12,1849.31506,0,0,0,0,0,16.6666622,0,0.78125,2.1809876,47,45,46,45,45,46,46,50,51,4606.34326,4606.34326,4105.654,2903.99927,2002.758,801.1032,801.1032,801.1032,17.52425,16.5890656,0,0.789500058,100.1379,39.27481,12.5171127,19.3534737,45,46,2,0,0,6,0.006,0,0,0,42,11.0982437
10/16/2022 20:56:31,78.0392151,50.9803925,63.92157,63.92157,30.19608,30.19608,63.92157,1.24,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,54,41,34,8,23,28,-12,1748.70471,3.125,0,10.9498978,2.38095522,0,0,0,0.78125,2.15463638,47,45,46,45,45,46,45,44,47,4606.34375,4606.34375,4606.34375,4005.51636,3104.27515,1902.62024,1001.37909,4606.34375,20.5481434,19.6256752,0,0.839209855,100.137909,38.8329964,12.3763046,19.4942818,45,46,2,0,4,10,0.006,0,0,0,42,11.0982437
10/16/2022 20:56:36,89.8039246,63.92157,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.47200012,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,60,41,34,8.5,23,28,-12,2080.12329,38.28125,3.125,0,0,0,7.936507,0,0.793647766,6.26705265,50,49,49,48,48,59,48,46,59,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,36.15065,35.2681541,0,1.03504515,100.1379,39.39199,12.5544586,19.3161278,45,46,2,0,3,10,0.006,0,0,0,42,11.1412277
10/16/2022 20:56:41,95.68628,75.68628,63.92157,63.92157,30.19608,30.19608,63.92157,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64.5,42,34,8.5,23,28,-12,2170.418,36.363636,0,0,10.0000019,0,0.7692337,0.78125,0.78125,6.08692169,51,49,49,48,48,49,59,62,62,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,37.26462,36.41769,0,0.9322443,100.137894,40.3192329,12.8499756,19.02061,45,46,2,0,0,8,0.006,0,0,0,42,11.1412277
10/16/2022 20:56:46,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,0.872000039,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,45,42,34,8.5,23,28,-12,1812.08057,0.78125,0,0,0,0,0,0,0,0.09765625,44,43,44,43,44,43,45,44,45,1401.93079,801.103333,801.103333,4706.482,3805.24072,4606.344,4706.482,4606.344,7.05207253,6.11684942,0,0.6338431,100.137917,40.1200027,12.78648,19.0841064,45,46,2,0,0,10,0.006,0,0,0,42,11.1412277
10/16/2022 20:56:51,77.64706,51.37255,63.92157,63.92157,30.19608,30.19608,63.92157,0.648,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,45,42,34,8.5,23,28,-12,1802.4032,0,0,0,0,0,0.7692337,0.7692337,3.08893919,0.5784273,43,43,44,43,43,43,44,43,44,4706.47656,4706.47656,4606.339,801.1024,801.1024,801.1024,801.1024,801.1024,7.964692,7.025934,0,0.659353256,100.1378,40.0219841,12.7552414,19.115345,45,46,2,0,4,12,0.006,0,0,0,42,11.1412277
10/16/2022 20:56:56,78.43137,51.37255,63.92157,63.92157,30.19608,30.19608,63.92157,1.184,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,52,42,34,8.5,23,28,-12,1762.4021,3.96825075,0.78125,4.76190472,3.16220522,0.793647766,8.717757,0,0.793647766,2.872336,47,45,46,46,45,57,47,45,57,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4706.481,4706.481,4406.06738,18.8537426,17.9265327,0,0.826396167,100.137894,39.51068,12.5922852,19.2783012,45,46,2,0,0,8,0.006,0,0,0,42,11.1412277
10/16/2022 20:57:01,76.86275,49.80392,63.92157,63.92157,30.19608,30.19608,63.92157,1.23200011,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,46.5,42,34,8,23,28,-12,1831.75037,0.7692337,1.53846145,0.7692337,0,0,0.7692337,0,0.7692337,0.5769253,45,44,45,43,44,44,45,44,45,4606.34326,3805.24,2903.999,4606.34326,4606.34326,4706.481,4606.34326,4606.34326,15.3503027,14.4063883,0,0.785823762,100.1379,39.36925,12.5472107,19.3233757,45,46,2,0,4,8,0.70600003,0,0,0,42,11.1412277
10/16/2022 20:57:06,90.5882339,64.70589,63.92157,63.92157,30.19608,30.19608,63.92157,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,61,42,34,8,23,28,-12,2039.2749,1.5625,34.375,6.25,0,0.7692337,0,0,0,5.36959171,50,62,54,53,53,53,54,52,62,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,36.6520576,35.78375,0,0.998537064,100.137886,39.3514023,12.541523,19.3290634,45,46,2,0,0,8,0.006,0,0,0,42,11.1412277
